user_id,name,time,rating,text,pics,gmap_id,place,time_resp,resp,feeling,feeling_resp
1.1486627756809686e+20,Joe Mallinson,2017-10-25 20:55:01.960,3,Landing LAX-bound planes fly low directly overhead. However the noise was not a problem in the room. Very clean and in good shape.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.127530430513866e+20,Freddy Umana (BunZ),2018-09-05 02:08:33.664,5,The Super 8 is a nice quiet place to get some rest there's a lot of parking the staff is very nice the only problem is traffic getting in and out at rush hour,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0078921008675042e+20,Kasper Rugård Thomsen,2019-06-25 21:20:19.496,1,"Room smelled of smoke even though we got a no smoking room.
Rooms didn't look like anything on the website. Maybe it looked like this ten years ago, but it definitely wasn't up to date.

The place offers complimentary shuttles to the airport, but not if you're flying out late or just after 1 or 2 pm.
The shuttle stops running at 11.30 am!

Expensive compared to what you get. So no, you don't get what you pay for apparently...",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Negative,No message
1.150510111691323e+20,Lawrence Mccue,2018-02-18 08:00:17.804,2,"Never able to get a room there. Outside the motel is very  trashy. Inside the property is neat, though. Limited parking because of LAX imminent domain issues.  Burger King was also  closed down because of that issue.  Best to stay at the Super 8 in Culver City, instead.  It's cleaner, safer and better restaurants, stores and attractions to offer.",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0105747153634271e+20,Wendi,2019-07-05 23:08:07.297,4,Jim at the front desk was helpful and friendly.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1804895978172036e+20,Randy Kam,2018-12-06 10:38:33.645,4,"Nice older room, but clean. No fridge, but coffee maker and a hair dryer made up for it",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,2018-12-06 13:59:45.266,"Dear Randy,  Thank you for your recent stay with us and for taking the time to give us your feedback.  We are pleased that you had a pleasant experience at our property.  My team will be very happy to know that their service was appreciated and will motivate them more.  Sincerely, Jan",Positive,Positive
1.0636546346907958e+20,Blas Ingiulla,2018-04-13 20:38:21.081,5,Nice and cheap place to stay a night waiting for your flight. It has all the services someone would need. Even an airport shuttle included.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,2018-04-20 15:22:25.226,"Dear Blas,  How thoughtful of you take your good time to review our hotel so positively.  We are delighted that you had a comfortable experience during your stay at our hotel.  Truly thank you.
Sincerely, Jan S8 customer care",Positive,Positive
1.122574751324587e+20,tom frenchu,2017-10-08 12:28:54.626,2,"Did the job for $100. Cheaper than other places. Of course planes do take off directly over motel so it's super loud all night. Breakfast was basically nothing. If you have to stay at the airport and save money, it's not the worst hotel in the world.",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Negative,No message
1.0897984206966614e+20,Tisha Holt,2020-07-02 13:30:04.588,5,Great customer service,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.082612002485743e+20,Kitty Marsh,2019-03-19 05:05:00.460,4,Reasonably priced. Clean. And very near car rental and airport.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.084598664888037e+20,Nick Stauner,2018-12-09 19:47:01.430,4,"Pretty nice for the price overall, totally walkable for car rentals, and attached to a great Greek restaurant (Aliki's), but prepare for loud jets overhead, don't expect a fridge, and try to enjoy the European-sized shower-cave...",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0336957189099309e+20,Ryan Scott,2017-04-06 20:01:02.012,3,"Free parking, free breakfast, free wifi...enough said. Rooms are nice and good size. Television worked great. As long as you travel with foam ear plugs like I do you won't even notice the planes flying over as they land just across the street.",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0175952097967587e+20,vince mccreadie,2019-10-18 02:55:05.551,5,Really great place near airport,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0810605665547506e+20,yael zeevi,2020-02-20 21:05:46.244,5,Love it. Clean and comfortable,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0267893518281356e+20,Jason Xiong,2017-12-25 23:08:57.681,4,Good place to stay. Not a lot of parking. Rooms were clean.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0124765390776617e+20,rustam melion,2018-12-06 14:07:25.964,4,Clean room comfy bed. No complaints,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.015620209925483e+20,Henry Farkas,2017-03-14 01:09:40.812,5,Near the airport. Clean rooms. comfortable beds. Good rates. Breakfast included.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1089142052051871e+20,Angela Holdsenback Sowers,2018-07-11 17:38:34.625,5,"clean, spacious rooms. hotel was busy & parking is limited - if u get there late u might hafta park on street",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,2018-07-12 16:17:48.684,"Dear Angela,  Thank you for taking the time to share your positive experience, it is very kind of you and very much appreciated.  Sincerely, Jan",Positive,Positive
1.1321536426982472e+20,Geo Cacher (CX15),2017-04-12 12:24:18.256,3,"Not bad. A bit noisy with aircraft overlying the hotel. And no shuttle bus to airport.

Rooms were clean, bed was comfortable.",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0665168929011293e+20,Bud Burson,2019-12-18 13:15:21.721,5,Close clean and reasonable priced,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0897984206966614e+20,Tisha Holt,2020-07-02 13:30:04.588,5,Great customer service,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.059640172333801e+20,Lorena P,2017-09-11 23:17:07.228,5,They definitely maintain thus place. Very clean!! Great motel close to LAX!!,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1295556707308904e+20,Alexander Wen,2018-04-25 18:44:50.116,4,Service was good. Rooms were clean and was what we expected,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1096497749046963e+20,Dave Hicks,2016-06-15 11:33:03.670,3,Functional hotel near airport. Room was clean but could be updated.   Typical Breakfast room was good.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1096497749046963e+20,Dave Hicks,2016-06-15 11:33:03.670,3,Functional hotel near airport. Room was clean but could be updated.   Typical Breakfast room was good.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1814705462926575e+20,Shannon D. Nickolaisen,2019-02-03 19:52:35.733,2,"Given for this hotel... Expect the airplane noise over head. And though I pre-ordered with reservations, no additional blankets or pillows were available when we arrived, NOR, when next shift arrived as promised. Was cold all night.",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Negative,No message
1.0361148508655469e+20,Steven Jahns,2017-05-17 16:09:35.246,1,"Bad experience. Reserved room through TA. When arrived they said rate was for smoking room, wanted a $20 upcharge to non-smoking. 2nd day their workers started tearing everything out of nextdoor room at 6:30 am, extremely loud.  Lasted 2 days. They moved us 4 doors down because our room was next in line. Lobby staff were very impersonal. I had to go through Wyndham to get a $43 credit back, which just got me back to my quoted rate. Motel management refused to give me any reward points to compensate for remodeling inconvenience. Planes go over every 3 minutes. At least this stops from 10:30 pm until 6:30 am.  Highly NOT recommended!",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Negative,No message
1.0749772579385336e+20,Mary Zaher,2018-09-30 19:37:31.597,5,Thx for Smoking room and awesome Greek restaurant!,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,2018-10-01 14:36:12.292,"Dear Mary,  Thank you so much for sharing your wonderful feedback about your experience with us.  It is truly appreciated.  Sincerely, Jan",Positive,Positive
1.1778656212445236e+20,El Mustang De La Sierra,2019-04-07 14:51:08.460,5,It wast ok its is clean breakfast no to good but its ok,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0174606115382891e+20,Dan Kirk,2018-10-30 15:08:17.718,3,An ok place to stay if you don't want to make a drive to LAX when catching an early morning flight. Bed was hard and breakfast was basic.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1147771473713313e+20,Yuri Yurma,2017-09-25 20:33:49.902,3,Basic motel for a quick overnight sleep near the LAX airport,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0174606115382891e+20,Dan Kirk,2018-10-30 15:08:17.718,3,An ok place to stay if you don't want to make a drive to LAX when catching an early morning flight. Bed was hard and breakfast was basic.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1402336267448331e+20,Juan carlos Zarama rojas,2018-12-23 20:07:46.534,2,"Front desk lady should not be working at night, she does not have the temper and customer service skills for the job",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.1571962000451789e+20,Levi Edwards,2017-09-11 03:01:30.844,1,"Would only offer a smoking room, said we booked a smoking room online which would never be the case. Overall seemed really low end, pictures online were very deceiving",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0740947120057003e+20,Nils Idar Henjum,2018-03-07 11:32:01.395,5,Perfect location. Close to the car rental and free transfer back to the airport,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1691257748274645e+20,Gato X7,2016-07-19 01:50:56.578,5,Cheap free wifi. Free breakfast. And pool,[{'url': ['https://lh5.googleusercontent.com/p/AF1QipM2vHbdMK2MFMhwWDsWqmHp0Hnc0SJel0XJetPe=w150-h150-k-no-p']}],0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0841628598141732e+20,Ronnie James,2018-08-08 07:42:21.249,5,Clean comfortable rooms with gr8 service.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,2018-08-18 06:10:02.123,"Dear Ronnie,  Thank you for taking the time to share your positive experience.  It is very king of you and very much appreciated.",Positive,Positive
1.1379820126136408e+20,Sara Hoilman,2018-08-17 10:21:17.012,3,Great location close to airport little noisy and a no thrill but close and good price,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,2018-08-18 06:08:26.973,"Dear Sara,  Thank you taking your time to give us your feedback.  It allows us the opportunity to do better.",Positive,Positive
1.1457657198599024e+20,Robert Dunlop,2017-05-09 00:33:41.215,2,Cheap but ultimately over the flight path of the hotel. Book only if it's super cheap,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1692836966279502e+20,David Serrano,2018-09-07 21:08:51.399,5,"I found no issues, although I couldn't find staff when I needed them at front desk",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.0473550486472671e+20,Loretta Gaines,2019-12-31 23:54:23.503,5,This place is ok.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.070115727562983e+20,Thierry Mouny,2019-03-22 20:46:34.417,5,Near LAX Airport. Great !,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.15115627163548e+20,Amelia St. Clair,2018-03-17 02:13:45.075,1,I'd stay somewhere else next time. The only thing good was the price.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.166526171970415e+20,Michael Jackson,2017-09-26 00:33:41.040,5,Room looks nice but the bathrooms are alright,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0560841645156522e+20,Bram Criel,2018-08-21 00:33:50.839,4,Good and clean chamber but the Planes are a little bit loudy,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0635200159295644e+20,Rebecca Crawshaw,2019-06-10 10:44:38.949,5,Comfy handy stopover...,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0143507530800672e+20,Liz Louis,2019-02-28 17:51:26.119,1,"So much noise from the residents,  screaming children. Parents yelling across the parking lot. Didn't sleep much. We booked 2 nights but only started 1.",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1114389135322015e+20,Vickanat G.,2019-08-12 02:44:02.321,5,On budget. Close to airport,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.1121103986173189e+20,Moody Michael,2017-01-14 06:28:26.888,1,It's literally right under a landing strip at LAX every 3 mins or sounds like a place is landing on the hotel. It only stops from about 12:30am-6:30am,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0321954789029688e+20,Bruce Danielson,2016-08-02 19:05:40.927,4,"Extremely friendly staff, a little noisy, but hey, its lax. Clean and orderly rooms",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.163790918716258e+20,Glen Foster,2016-05-29 12:17:14.080,1,The staff was rude and the area didn’t appear safe. It wasn't worth the risk.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1055518582632636e+20,Niki Vithlani,2019-10-06 18:06:56.793,5,Good place to stay,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1844537956974112e+20,Pao Wong,2017-08-11 20:36:53.972,5,"Free shuttle to the lax, clean and affordable.",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.090246902488289e+20,Luis Hernández,2017-10-18 22:02:18.712,4,"Great place to sleep end continue your trip, this isn't a five 🌟, the room smell stranger but this was the only bad thing.",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0094392113431562e+20,Vınky,2018-04-05 20:53:35.263,3,Loud but nice closest airport a lot of planes,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0583915261887427e+20,Tom Mifsud,2019-03-05 15:30:24.387,1,"Airplane noisy, kinda run down, conveniently located.",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,2019-03-16 23:34:37.628,"Dear Tom Mifsud,  Thank you for your recent stay with us.  Sorry to hear that you were not happy with your stay.  We understand that we can not set a personal expectation for all our guest.  As one of the least expensive options in the airport area we strive to exceed expectations in comfort and service.  Sincerely, Jan",Negative,Negative
1.0513402981652164e+20,Marie Ramos,2018-12-16 21:44:14.017,5,Great place to stay,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0407071300366254e+20,Truc Giang,2020-03-02 10:29:48.454,4,Ok,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0222196903257304e+20,Big Tite,2019-05-09 22:32:13.809,4,Awesome,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1031164912988276e+20,MORENASA MARIE,2017-11-26 13:32:32.439,5,Allow visitors and minds their buisness,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,2017-11-28 13:44:35.175,Thank you so much for giving Super 8 Los Angeles Airport 5 stars.  I'll be forwarding your wonderful rating  to the rest of our staff.  This will encourage them to do even better.,Neutral,Positive
1.0513402981652164e+20,Marie Ramos,2018-12-16 21:44:14.017,5,Great place to stay,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1693757351875004e+20,jim runkle,2018-01-24 09:47:03.119,2,Close to the airport.... Very noisy tho...,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0469654584437126e+20,Janae Henry,2018-03-07 19:19:00.258,5,They treated me like family!,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.174662770297418e+20,Paul Laskow,2017-06-08 12:26:25.456,3,What you'd expect for a budget airport hotel associated with a national chain,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.0627628778198177e+20,Jonn Anspach,2018-05-06 18:40:55.648,2,"It's a super 8, what can you really say?  I made it out alive.",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1332534258452034e+20,MrFoxHound,2018-05-03 02:07:38.002,3,Good parking,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.1273311268545834e+20,Joel Espinoza,2018-04-14 05:12:07.798,5,Cool,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,2018-04-20 15:19:11.758,"Dear Joel,  Your perfect rating is much appreciated.
Sincerely, Jan S8 customer care.",Positive,Positive
1.0469654584437126e+20,Janae Henry,2018-03-07 19:19:00.258,5,They treated me like family!,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.0677605606103158e+20,Jason Joslyn,2018-09-07 02:34:28.135,3,Dropping of for Uber,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.1017334079299584e+20,Jeremiah Beard,2017-08-15 20:52:23.716,1,Planes overhead shakes the rooms!,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.0965651488994687e+20,DerekAz,2017-03-14 19:03:59.773,2,Stinky room and the cable/satellite TV did not work my entire stay.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.1309502808467738e+20,Eduardo Francisco,2016-12-14 10:15:59.830,3,Good price but the sound of planes is disturbing,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.033249052986892e+20,Jan dela Torre,2016-12-17 20:31:23.871,2,Floors are dirty and the towels are unkempt when we arrived.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Negative,No message
1.1545291138232353e+20,EC Wells,2017-07-05 20:46:31.944,3,Big room.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.110106622134091e+20,Alex Ortiz,2017-03-14 22:36:28.278,5,Nice berry nice,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0232481390856918e+20,aidin choobineh,2018-09-20 22:13:57.277,4,Works for a night at close to Lax airport,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.183602221326658e+20,IamKevinSilva,2017-11-24 23:04:44.736,1,Can't go back here again,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.174662770297418e+20,Paul Laskow,2017-06-08 12:26:25.456,3,What you'd expect for a budget airport hotel associated with a national chain,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.1081412708421856e+20,Edgar Gonzalez,2017-04-06 11:35:47.362,1,Parking here is a nightmare....and the girl at front desk not friendly,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Negative,No message
1.110106622134091e+20,Alex Ortiz,2017-03-14 22:36:28.278,5,Nice berry nice,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0965651488994687e+20,DerekAz,2017-03-14 19:03:59.773,2,Stinky room and the cable/satellite TV did not work my entire stay.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.033249052986892e+20,Jan dela Torre,2016-12-17 20:31:23.871,2,Floors are dirty and the towels are unkempt when we arrived.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Negative,No message
1.1309502808467738e+20,Eduardo Francisco,2016-12-14 10:15:59.830,3,Good price but the sound of planes is disturbing,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.126205133137238e+20,Jeff Ding,2016-12-05 03:07:26.308,4,"Decent hotel, provides breakfast much it's not impressive",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Negative,No message
1.0523852358776766e+20,Anthony Zhu,2016-11-28 02:53:17.023,2,"Decent motel, very little parking",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Negative,No message
1.1369550977411842e+20,Charles Lucious,2016-04-01 02:48:30.107,3,Rooms smell stail and parking is small. Very hard to get in and out of hotel to many locked doors.,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Negative,No message
1.0539128250481816e+20,Parabellum,2016-01-21 23:17:50.462,3,OK for wait for a flight,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.135945563901027e+20,Charles Zhang (waprain),2014-01-22 13:43:40.587,3,Don't do laundry here @x@,,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Neutral,No message
1.0937282949290436e+20,Gemma Rovira,2019-06-26 09:53:29.353,3,"(Translated by Google) All right! Breakfast very limited, the room is fine. And the location if you are going or viennes of aeropueroto very well.

(Original)
Bien! El desayuno muy limitado, la habitación esta bien. Y la ubicación si vas o vienés de aeropueroto muy bien.","[{'url': ['https://lh5.googleusercontent.com/p/AF1QipPnfhl27qysuGtTqTqL-FTNEQEqT43TtIRSyaqg=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNS-qkfhMzaT0P-BdVvFJfY4MitkFZyz-wfB3Qz=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMOmzk-Kasn3wYKCuc9dSLWIZ1hDB-jMVwxxutm=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipPFJ_bFCeUSbNa0n31RmgekSmEhrs9JKsw6oxMI=w150-h150-k-no-p']}]",0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.0309925261417392e+20,Thiago Brazil,2018-07-10 23:24:32.625,1,"(Translated by Google) Horrible experience, the worst hotel I have ever stayed in.
Near the airport, this is undoubtedly an advantage when you are in LA, where almost everywhere has congestion, the hotel has no acoustic treatment whatsoever, the planes pass over the hotel literally to land and it seems that the plane is landing in the ceiling. The smell is horrible. The breakfast another calamitous situation, with no options of anything but 2 cereals, bread, butter, waffles for roasting and sweetened juices. The price does not justify staying in this as it is too expensive for so many problems, suggestion is that you look for this hotel as a last resort.

(Original)
Experiência horrível, o pior hotel que já fiquei .
Próximo ao Aeroporto , isto sem dúvida é uma vantagem  quando se está em LA , onde em quase todo lugar tem congestionamento, o hotel não tem tratamento acústico algum, os aviões passam em cima do hotel literalmente para pouso e parece que o avião tá pousando no teto. O cheiro é horrível. O café da manhã outra situação calamitosa, sem opções de nada além de 2 cereais , pão , manteiga, waffles para assar e sucos adoçados. O preço não justifica ficar neste pois é caro demais para tantos problemas, sugestao é que procure este hotel como última opção.","[{'url': ['https://lh5.googleusercontent.com/p/AF1QipPVcztuzl7Mj9Mt3sOEbNcN1TN7eIGB2EZFiJkq=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipM3-3p_Tz8WmVeGUQQK8M4mYgT6FFRr--DJBaTu=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNQgH5I4_1fD5Mvk8dk6dC_wlOoFbXzPs_t9fur=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOCDPoh2Om1er9Y4NC6AwfkH5op3IhQqMEzZgh0=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipPeyoxkEsiXc2k1660zlldQU4tg9FCQKteRAZOW=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipPWNxRKKZ2z1ypN9OK61X8wJ__3mO6yR2szA7RA=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipO_WL_sUrEkqHlpdCYrSXq2MDKEocH9g7a13VUL=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMuDT9PhIeUX0cEBhQmuuH_JtQALqmdtDY8zLeb=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipPKKY66vJoHN45twKgAV59eGzApEXjscQsEJKfG=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOpzpLJgwtAYXcjaE7iE-usmEZtlsSuEntteGxI=w150-h150-k-no-p']}]",0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,2018-07-12 16:27:00.851,"Dear Thiago,  Thank you for taking the time to give us your feedback.  It allows us the opportunity to do better.  I apologize for the disappointing experience you had as our guest.  We understand that we can not set a personal expectation for all our guest.  If you decide upon arrival at the hotel that you have made a mistake and this was not as per your expectation we are happy with work with the booking site to resolve the issue and assist you in finding a suitable accommodation in the area.  We will always strive to do better.   Sincerely, Jan",Negative,Positive
1.0696920175144868e+20,Silvia Pattarini,2020-01-22 11:38:56.414,3,"(Translated by Google) Comfortable, very convenient if you arrive late at night, because it is just a few minutes from the airport and located right in front of a car rental. Space Breakfast slightly reduced, with hot waffle iron to cook them on the spot. I slept there one night, on arrival, overall a decent hotel.

(Original)
Confortevole,  molto comodo se si arriva a notte inoltrata,  perché è a pochi minuti dall aeroporto e ubicato proprio di fronte a un noleggio auto.  Spazio Colazione un po' ridotto, con piastra per waffle caldi per cucinarli al momento. Ci ho dormito una sola notte,  all arrivo , nel complesso un hotel discreto.",,0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.124432556544096e+20,Javier Paz,2020-06-15 01:26:08.900,4,"(Translated by Google) Cheap and clean

(Original)
Económico y limpio","[{'url': ['https://lh5.googleusercontent.com/p/AF1QipOLqxWvWQ2P3XZXoKvrUQj6osh3UO6uJa4S4Pi3=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipPTdBqZBVezktHldObEEvHb3Y5Ycr3PI11bU9ja=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOyJVPhTsKM3JMLVNiP4_Nd4iairbZf50reETTU=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipM67ihRHYBCTf43BYE9IPpUR3mvhC98XOmmDtF2=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNbE4eqv4LoiRKyeMbHJMVGIplilPtvvzydxjoH=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipPNWYVlJ9wGtIqeiwIj9DfCx9zuPWIi-u_l3K3W=w150-h150-k-no-p']}]",0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,,,Positive,No message
1.16027152182397e+20,Chema Herrera,2018-09-18 12:44:04.423,3,"(Translated by Google) Hotel if you just want to sleep. Free parking and breakfast. During the week it is quieter than the findes. A lot of aerial activity, until 12 at night. But for its more than reasonable price. I do not advise going out at night from the hotel. Very crazy.

(Original)
Hotel si solo quieres dormir. Parking gratis y desayuno. Entre semana más tranquilo que los findes. Mucha actividad aérea, hasta las 12 de la noche. Pero para su precio más que razonable. No aconsejo salir de noche del hotel andando. Mucho loco.","[{'url': ['https://lh5.googleusercontent.com/p/AF1QipPkKwyPYNMzTcuWilnQCwJ-wJOCOLksMpBMCLWM=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMeiOWH4s1DrvvREdi-6XgozHvI6coAbydzLCjn=w150-h150-k-no-p']}]",0x80c2b729bf300d57:0xe8b2e4d4861f040b,California,2018-09-18 16:09:58.535,"Dear Chema,  Thank you for your recent stay and taking the time to review our property.  It is greatly appreciated.  Sincerely, Jan",Positive,Positive
